tweet_id,name,type,rating,stage,retweet_count,favorite_count,jpg_url
785533386513321988,Dallas,miniature_pinscher,11,,2318,10146,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg
785170936622350336,Hero,Eskimo_dog,11,,5608,13438,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg
784826020293709826,Rusty,chow,13,,3698,11268,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg
784517518371221505,Frankie,malamute,11,,2945,10005,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg
784431430411685888,Stormy,miniature_poodle,12,,1479,6308,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg
783821107061198850,Mairi,Lakeland_terrier,12,,2259,8176,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg
783695101801398276,Loomis,chow,12,,3706,11595,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg
783466772167098368,Finn,Chihuahua,11,,2586,9426,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg
783391753726550016,Godi,Norwegian_elkhound,13,,6393,18821,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg
783334639985389568,Dave,Cardigan,12,,13512,32504,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg
783085703974514689,Earl,Chesapeake_Bay_retriever,11,,2541,9069,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg
782969140009107456,Cali,golden_retriever,12,,8471,26849,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg
782747134529531904,Deacon,golden_retriever,11,doggo,1593,8276,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg
782722598790725632,Penny,Irish_setter,10,,6201,19173,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg
782598640137187329,Timmy,malamute,11,,2177,8664,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg
782305867769217024,Sampson,briard,12,doggo,6424,18547,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg
781661882474196992,,Pembroke,5,,3107,11586,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg
781524693396357120,,Chesapeake_Bay_retriever,12,,6383,23074,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg
781251288990355457,Oakley,Mexican_hairless,11,,2430,9403,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg
781163403222056960,,Shetland_sheepdog,10,,3149,10852,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg
780858289093574656,Dash,Chesapeake_Bay_retriever,10,,2311,8007,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg
780800785462489090,Koda,Siberian_husky,11,,1493,6114,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg
780601303617732608,Hercules,Saint_Bernard,12,,3810,13464,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg
780543529827336192,,golden_retriever,12,,2008,7001,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg
780459368902959104,Bear,Great_Dane,11,,1221,5868,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg
780192070812196864,,vizsla,11,,2571,9671,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg
779834332596887552,Scout,golden_retriever,11,,8148,21161,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
779123168116150273,Reggie,toy_poodle,12,,4189,13146,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg
779056095788752897,,Chihuahua,13,,5202,16444,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg
778990705243029504,Jay,cocker_spaniel,11,,8371,22262,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg
778748913645780993,Mya,Staffordshire_bullterrier,11,,1549,7681,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg
778650543019483137,Strider,German_shepherd,10,,1714,6415,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg
778624900596654080,Penny,Airedale,11,,1165,5166,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg
778408200802557953,,Pembroke,14,,4988,15089,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg
778383385161035776,Nala,collie,13,,1264,6502,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg
778286810187399168,Stanley,Boston_bull,11,,3804,11529,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg
778039087836069888,,German_shepherd,12,pupper,3040,9386,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg
778027034220126208,Sophie,clumber,27,pupper,1867,7292,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg
777885040357281792,Wesley,Afghan_hound,3,,1882,7054,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg
777684233540206592,,cocker_spaniel,12,,3390,12468,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg
777621514455814149,Derek,chow,12,,2884,9706,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg
777189768882946048,Jeffrey,Chihuahua,12,,4965,15858,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg
776813020089548800,Solomon,toy_poodle,12,,1393,5420,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg
776477788987613185,Huck,Labrador_retriever,11,pupper,3223,9823,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg
776218204058357768,,Samoyed,13,floofer,18343,33209,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg
776201521193218049,,Rottweiler,10,,2890,10635,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg
776088319444877312,,pug,10,,177,2037,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg
775842724423557120,Blue,chow,12,,3083,12980,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg
775364825476165632,Finley,beagle,11,doggo,3445,8265,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg
775085132600442880,Tucker,chow,13,,5448,17218,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg
774757898236878852,Finley,toy_poodle,12,,2023,9429,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg
774639387460112384,Sprinkles,Walker_hound,10,,2000,7461,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg
774314403806253056,,Eskimo_dog,14,,6425,24093,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg
773922284943896577,Heinrich,Pomeranian,12,,1980,7078,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg
773704687002451968,Loki,silky_terrier,12,,1873,7287,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg
773670353721753600,Shakespeare,Old_English_sheepdog,10,,1489,5910,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg
773547596996571136,Chelsea,Norwegian_elkhound,11,pupper,7085,24461,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg
773308824254029826,Bungalo,Labrador_retriever,12,,8595,25743,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg
773247561583001600,Chip,miniature_pinscher,10,,3672,10368,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg
773191612633579521,Grey,Blenheim_spaniel,12,,4713,11079,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg
772877495989305348,,Norwegian_elkhound,11,,4462,9525,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg
772826264096874500,Roosevelt,basset,11,,2654,8820,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg
772581559778025472,,Newfoundland,10,,1954,7167,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg
772193107915964416,Willem,Pembroke,12,pupper,1596,6642,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg
772152991789019136,,golden_retriever,10,,1292,4168,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg
772117678702071809,Jack,Labrador_retriever,12,,844,4153,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg
772114945936949249,Finn,Chihuahua,10,,544,2994,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg
772102971039580160,Penny,Pembroke,11,,1060,4438,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg
771770456517009408,Davey,papillon,11,,3901,13308,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg
771500966810099713,Dakota,Labrador_retriever,12,,2992,9146,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg
771380798096281600,Fizz,collie,11,,5860,11692,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg
771136648247640064,Dixie,golden_retriever,11,,3337,10184,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg
771102124360998913,Charlie,Labrador_retriever,12,,1648,6875,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg
770787852854652928,Winston,Bernese_mountain_dog,10,,1407,5478,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg
770772759874076672,Sebastian,chow,11,,1611,5734,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg
770293558247038976,Jackson,Italian_greyhound,10,,1703,6899,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg
770069151037685760,Carbon,Boston_bull,10,,2633,8353,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg
769940425801170949,Klein,miniature_pinscher,12,,11050,34822,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg
769695466921623552,Titan,pug,13,,1911,7073,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg
769212283578875904,DonDon,golden_retriever,12,,1954,5963,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg
768970937022709760,Kirby,Pomeranian,12,,7503,15958,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg
768855141948723200,Jesse,chow,11,,1028,4645,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg
768609597686943744,Lou,basenji,10,,1378,4562,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg
768596291618299904,Oakley,Great_Pyrenees,12,,1464,5565,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg
768473857036525572,Chevy,Labrador_retriever,11,,3932,15048,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg
767754930266464257,Philbert,vizsla,11,,6178,17733,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg
767500508068192258,Louie,chow,12,,2671,8253,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg
767122157629476866,Rupert,toy_poodle,13,,3246,11180,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg
766793450729734144,Rufus,beagle,10,,1556,5626,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg
766693177336135680,Brudge,Doberman,11,,912,4467,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg
766423258543644672,Shadoe,keeshond,9,,1810,6651,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg
766313316352462849,Oscar,toy_poodle,12,,2156,7467,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg
766069199026450432,Juno,redbone,12,,997,4735,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg
766008592277377025,Angel,Welsh_springer_spaniel,11,,568,4120,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg
765719909049503744,Brat,golden_retriever,12,,2461,7990,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg
765669560888528897,Tove,beagle,12,,1402,5724,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg
765395769549590528,Zoey,Pembroke,13,,3114,20472,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg
765371061932261376,Louie,golden_retriever,11,pupper,2461,7813,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg
765222098633691136,Gromit,dalmatian,10,,3881,12843,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg
764857477905154048,Aubie,Bernese_mountain_dog,12,,2016,7072,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg
764259802650378240,Kota,German_shepherd,10,,1735,6688,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg
763837565564780549,Alfie,malamute,11,,4818,13984,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg
763183847194451968,Clark,miniature_poodle,8,,1690,5981,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg
762699858130116608,Leela,kelpie,11,,4171,13468,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg
762471784394268675,Glenn,Samoyed,12,,7546,12526,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg
762464539388485633,Buddy,chow,12,,4816,11451,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg
761976711479193600,Shelby,Labrador_retriever,12,,2297,5962,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg
761599872357261312,Sephie,Gordon_setter,11,,1330,4559,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg
761334018830917632,Bruce,Norwegian_elkhound,10,,1658,5761,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg
761292947749015552,Bonaparte,standard_poodle,11,,1256,4937,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg
761227390836215808,Albert,French_bulldog,10,,1766,5891,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg
761004547850530816,Bo,golden_retriever,11,,3933,12422,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg
760893934457552897,Wishes,Blenheim_spaniel,11,doggo,1101,4212,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg
760656994973933572,Rose,golden_retriever,11,,2198,7308,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg
760539183865880579,Atlas,Samoyed,12,,4148,8354,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg
760290219849637889,Rocco,Old_English_sheepdog,13,,13070,29503,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg
759923798737051648,,Labrador_retriever,10,,6481,16212,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg
759846353224826880,Kirby,Sussex_spaniel,11,,2256,7399,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg
759793422261743616,Maggie,golden_retriever,12,doggopupper,2164,6585,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg
759557299618865152,Emma,golden_retriever,10,,1337,5185,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg
759447681597108224,Oakley,kuvasz,11,,2809,9382,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg
759197388317847553,Luna,kuvasz,12,,2208,6697,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg
759099523532779520,Toby,Shetland_sheepdog,7,,4790,16047,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg
759047813560868866,Spencer,Labrador_retriever,11,,2291,7201,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg
758854675097526272,Lilli,Old_English_sheepdog,11,,1022,3892,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg
758828659922702336,,Chesapeake_Bay_retriever,13,doggo,4351,12323,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg
758740312047005698,Boston,Chesapeake_Bay_retriever,12,,1819,6317,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg
758474966123810816,Brandonald,Pembroke,11,,1125,4205,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg
758467244762497024,,Labrador_retriever,165,,2516,5297,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg
758405701903519748,Odie,Chesapeake_Bay_retriever,10,,2192,5729,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg
758355060040593408,Corey,Pembroke,11,,1239,3782,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg
758041019896193024,,Cardigan,9,,431,2987,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg
757741869644341248,Leonard,Old_English_sheepdog,10,,3692,7579,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg
757725642876129280,Beckham,Labrador_retriever,11,,1384,4994,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg
757611664640446465,Cooper,bluetick,12,,1265,5007,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg
757400162377592832,,golden_retriever,13,,7717,16667,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg
757393109802180609,,Labrador_retriever,10,doggo,1996,6434,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg
757354760399941633,Dev,Italian_greyhound,8,,1624,4973,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg
756998049151549440,Oliver,golden_retriever,11,,2260,6898,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg
756939218950160384,Jax,golden_retriever,12,pupper,2283,7306,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg
756651752796094464,Gert,Pembroke,11,,1503,5588,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg
756303284449767430,,golden_retriever,11,,1224,4345,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg
756288534030475264,,French_bulldog,12,,14970,28385,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg
756275833623502848,,Airedale,10,puppo,1733,7090,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg
755955933503782912,,Pekinese,12,pupper,3274,8064,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg
755110668769038337,Watson,Labrador_retriever,13,,12554,23353,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg
754856583969079297,Winnie,golden_retriever,11,,2856,7578,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg
754449512966619136,Dex,beagle,11,,840,4132,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg
754120377874386944,,chow,10,,2655,8628,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg
754011816964026368,Charlie,French_bulldog,12,,4064,9683,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg
753655901052166144,,miniature_pinscher,10,,2482,6424,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg
753398408988139520,Scout,whippet,12,,2174,6357,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg
753375668877008896,Hank,bluetick,8,,2644,8365,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg
753294487569522689,Ace,chow,11,,1183,3740,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg
753026973505581056,Tayzie,Pembroke,10,,1103,4259,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg
752917284578922496,Grizzie,German_shepherd,11,,1781,7551,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg
752682090207055872,,German_shepherd,10,doggo,1829,6621,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg
752660715232722944,,English_setter,10,doggo,1784,4860,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg
752519690950500352,,Labrador_retriever,11,puppo,3895,8116,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg
752334515931054080,,Bedlington_terrier,8,doggo,1258,4213,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg
752173152931807232,Brody,Labrador_retriever,12,,2097,6548,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg
751937170840121344,Ruby,Lakeland_terrier,11,,1516,5746,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg
751830394383790080,Tucker,chow,12,,2213,6394,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg
751598357617971201,Toby,toy_poodle,13,,3419,8665,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg
751583847268179968,,dalmatian,5,doggopupper,1260,4837,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg
751538714308972544,Max,Labrador_retriever,10,,1437,5526,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg
751456908746354688,,golden_retriever,12,pupper,1120,3501,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg
751251247299190784,Gilbert,Walker_hound,10,,6657,13727,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg
751205363882532864,,Labrador_retriever,12,,2074,6920,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg
751132876104687617,Cooper,Labrador_retriever,10,puppo,1475,5595,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg
750868782890057730,Milo,toy_poodle,11,pupper,1585,5287,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg
750719632563142656,Meyer,Pembroke,12,,5720,14563,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg
750429297815552001,Arnie,golden_retriever,12,,4915,14506,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg
750383411068534784,Zoe,Border_collie,9,pupper,1300,4984,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg
750147208377409536,,pug,13,,1091,3399,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg
750132105863102464,Stewie,toy_poodle,11,,1430,3977,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg
750117059602808832,Calvin,Shih-Tzu,10,,1458,4725,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg
750101899009982464,Lilah,golden_retriever,11,,953,3336,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg
750086836815486976,Spanky,pug,12,,612,2375,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg
750071704093859840,,redbone,10,pupper,3782,8618,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg
750056684286914561,Jameson,Saluki,11,,1006,3429,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg
750041628174217216,Beau,Labrador_retriever,13,,701,3484,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg
750026558547456000,Jax,standard_poodle,10,,884,2973,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg
750011400160841729,Piper,Boston_bull,11,doggo,1030,3553,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg
749996283729883136,Bo,Old_English_sheepdog,12,,913,3319,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg
749774190421639168,Lucy,Pekinese,12,,1489,5092,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg
749417653287129088,Finn,papillon,11,pupper,1891,6688,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg
749403093750648834,,Chesapeake_Bay_retriever,10,,617,2878,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg
749395845976588288,George,Pomeranian,10,,3927,9457,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg
749317047558017024,Blu,wire-haired_fox_terrier,12,floofer,2496,6038,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg
749064354620928000,Winston,pug,11,,1708,5259,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg
749036806121881602,Dietrich,West_Highland_white_terrier,8,,893,3411,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg
748977405889503236,,German_short-haired_pointer,10,,3746,11187,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg
748932637671223296,Divine,borzoi,13,doggo,2555,6425,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg
748699167502000129,Tripp,Pembroke,11,,1810,5190,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg
748568946752774144,Cora,Tibetan_terrier,12,,771,2399,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg
748346686624440324,,borzoi,10,,1404,5709,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg
748324050481647620,Duke,Shetland_sheepdog,11,,865,4059,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg
747963614829678593,,kelpie,10,pupper,2433,6360,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg
747933425676525569,,Samoyed,11,,2881,7266,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg
747885874273214464,,kuvasz,8,,1112,3226,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg
747844099428986880,Huxley,Pembroke,11,,846,3070,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg
747816857231626240,,Pembroke,4,,1309,5316,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg
747600769478692864,Bookstore,Chesapeake_Bay_retriever,10,,615,2536,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg
747594051852075008,,basenji,11,,1199,4043,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg
747512671126323200,,Cardigan,10,,1796,6085,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg
747219827526344708,Atticus,Shetland_sheepdog,11,,1779,5766,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg
747103485104099331,,Labrador_retriever,11,,4527,10495,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg
746872823977771008,,Pembroke,11,,2418,6556,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg
746790600704425984,,Boston_bull,10,,1800,5322,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg
746726898085036033,Abby,golden_retriever,12,,2028,6622,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg
746507379341139972,Shiloh,toy_poodle,10,,1222,5074,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg
746369468511756288,,German_shepherd,9,,1846,6611,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg
746131877086527488,Gustav,chow,10,,2493,7539,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg
746056683365994496,Arlen,Shetland_sheepdog,11,,927,3884,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg
745789745784041472,Gus,Pekinese,10,,1201,4413,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg
745712589599014916,Percy,chow,7,,2626,7620,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg
745433870967832576,Lenox,basset,10,doggo,2874,7780,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg
745422732645535745,,Labrador_retriever,9,,2754,9367,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg
745057283344719872,Oliver,Shetland_sheepdog,12,,2568,7909,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg
744995568523612160,Abby,Old_English_sheepdog,9,puppo,707,3265,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg
744971049620602880,Indie,toy_poodle,12,,3027,8608,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg
744709971296780288,Harvey,Shetland_sheepdog,10,,1757,6127,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg
